t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
3.867,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0274,987.39,249.24,920.28,249.11,953.05,276.78,953.89,351.91,957.90,610.66,1156.62,432.36,753.58,437.10,1145.93,635.41,773.85,635.61,960.00,779.00
3.900,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0280,987.42,249.23,920.31,249.10,953.05,276.76,953.89,351.89,957.90,610.66,1156.61,432.34,753.59,437.08,1145.93,635.41,773.85,635.61,960.00,779.00
3.933,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0287,987.44,249.10,920.33,249.02,953.05,276.71,953.89,351.85,957.90,610.65,1156.62,432.30,753.58,437.04,1145.93,635.39,773.85,635.60,960.00,779.00
3.967,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0293,987.40,248.89,920.29,248.81,953.05,276.60,953.89,351.77,957.90,610.65,1156.66,432.21,753.55,436.95,1145.93,635.35,773.85,635.55,960.00,779.00
4.000,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0298,987.38,248.79,920.26,248.72,953.05,276.53,953.89,351.71,957.90,610.64,1156.68,432.16,753.53,436.90,1145.93,635.32,773.85,635.52,960.00,779.00
4.033,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0304,987.48,248.63,920.35,248.56,953.05,276.39,953.89,351.61,957.90,610.64,1156.73,432.06,753.48,436.79,1145.93,635.26,773.86,635.45,960.00,779.00
4.067,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0309,987.50,248.35,920.36,248.29,953.05,276.22,953.89,351.47,957.90,610.63,1156.81,431.93,753.41,436.66,1145.93,635.18,773.87,635.36,960.00,779.00
4.100,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0314,987.55,248.10,920.39,248.02,953.05,276.04,953.89,351.34,957.90,610.62,1156.88,431.79,753.35,436.52,1145.93,635.10,773.87,635.27,960.00,779.00
4.133,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0321,987.60,247.78,920.42,247.69,953.05,275.78,953.89,351.15,957.90,610.62,1156.99,431.60,753.25,436.32,1145.93,634.98,773.88,635.14,960.00,779.00
4.167,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0327,987.69,247.38,920.49,247.27,953.06,275.52,953.89,350.95,957.90,610.61,1157.10,431.40,753.14,436.12,1145.93,634.85,773.90,635.01,960.00,779.00
4.200,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0333,987.69,247.00,920.46,246.88,953.06,275.24,953.90,350.74,957.90,610.60,1157.23,431.19,753.03,435.91,1145.93,634.71,773.91,634.86,960.00,779.00
4.233,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0339,987.84,246.53,920.58,246.39,953.06,274.92,953.90,350.49,957.90,610.59,1157.37,430.95,752.90,435.66,1145.93,634.55,773.93,634.68,960.00,779.00
4.267,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0346,987.83,246.06,920.54,245.91,953.06,274.60,953.90,350.25,957.90,610.58,1157.52,430.70,752.77,435.41,1145.92,634.39,773.95,634.50,960.00,779.00
4.300,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0352,987.85,245.57,920.53,245.43,953.06,274.26,953.90,349.99,957.90,610.57,1157.67,430.44,752.62,435.15,1145.92,634.21,773.97,634.32,960.00,779.00
4.333,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0357,987.90,245.14,920.55,244.97,953.07,273.93,953.90,349.75,957.90,610.56,1157.83,430.19,752.49,434.89,1145.91,634.04,773.99,634.13,960.00,779.00
4.367,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0362,987.99,244.61,920.61,244.44,953.07,273.59,953.90,349.49,957.90,610.55,1157.99,429.93,752.34,434.63,1145.90,633.86,774.02,633.93,960.00,779.00
4.400,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0367,988.04,244.10,920.62,243.93,953.07,273.25,953.90,349.23,957.90,610.54,1158.15,429.67,752.19,434.36,1145.89,633.68,774.04,633.74,960.00,779.00
4.433,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0373,988.13,243.55,920.68,243.35,953.07,272.90,953.90,348.96,957.90,610.53,1158.32,429.40,752.04,434.09,1145.88,633.49,774.08,633.53,960.00,779.00
4.467,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0377,988.10,243.04,920.61,242.81,953.08,272.55,953.91,348.70,957.90,610.52,1158.49,429.12,751.88,433.81,1145.87,633.29,774.11,633.32,960.00,779.00
4.500,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0382,988.12,242.53,920.59,242.32,953.08,272.19,953.91,348.42,957.90,610.50,1158.67,428.84,751.72,433.53,1145.85,633.09,774.14,633.10,960.00,779.00
4.533,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0387,988.18,241.98,920.61,241.77,953.08,271.83,953.91,348.15,957.90,610.49,1158.84,428.56,751.56,433.25,1145.83,632.89,774.18,632.88,960.00,779.00
4.567,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0393,988.20,241.40,920.60,241.21,953.08,271.46,953.91,347.88,957.90,610.48,1159.02,428.27,751.40,432.96,1145.81,632.68,774.22,632.66,960.00,779.00
4.600,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0397,988.24,240.91,920.60,240.72,953.09,271.12,953.91,347.61,957.90,610.47,1159.19,428.00,751.24,432.68,1145.79,632.48,774.26,632.44,960.00,779.00
4.633,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0402,988.39,240.34,920.72,240.15,953.09,270.78,953.91,347.36,957.90,610.46,1159.36,427.73,751.09,432.42,1145.77,632.28,774.30,632.23,960.00,779.00
4.667,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0405,988.32,239.86,920.60,239.70,953.09,270.44,953.92,347.10,957.90,610.45,1159.53,427.46,750.93,432.15,1145.74,632.08,774.34,632.02,960.00,779.00
4.700,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0407,988.39,239.40,920.65,239.23,953.09,270.13,953.92,346.87,957.90,610.44,1159.69,427.22,750.78,431.90,1145.71,631.89,774.38,631.81,960.00,779.00
4.733,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0410,988.48,239.07,920.71,238.88,953.10,269.86,953.92,346.66,957.90,610.44,1159.83,427.00,750.66,431.69,1145.69,631.72,774.42,631.63,960.00,779.00
4.767,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0414,988.56,238.64,920.75,238.46,953.10,269.57,953.92,346.44,957.90,610.43,1159.98,426.76,750.52,431.45,1145.67,631.54,774.46,631.44,960.00,779.00
4.800,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0417,988.60,238.28,920.76,238.11,953.10,269.31,953.92,346.25,957.90,610.42,1160.11,426.56,750.40,431.25,1145.64,631.39,774.50,631.28,960.00,779.00
4.833,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0422,988.61,237.86,920.75,237.69,953.10,269.06,953.92,346.06,957.90,610.41,1160.24,426.35,750.29,431.05,1145.62,631.23,774.54,631.11,960.00,779.00
4.867,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0425,988.68,237.47,920.79,237.32,953.11,268.84,953.92,345.89,957.90,610.41,1160.35,426.17,750.18,430.87,1145.59,631.10,774.57,630.96,960.00,779.00
4.900,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0428,988.68,237.07,920.78,236.93,953.11,268.63,953.93,345.74,957.90,610.40,1160.46,426.00,750.09,430.70,1145.57,630.97,774.61,630.83,960.00,779.00
4.933,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0431,988.71,236.83,920.78,236.68,953.11,268.46,953.93,345.61,957.90,610.39,1160.55,425.86,750.01,430.56,1145.55,630.86,774.64,630.71,960.00,779.00
4.967,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0433,988.73,236.63,920.78,236.50,953.11,268.30,953.93,345.48,957.90,610.39,1160.63,425.73,749.93,430.43,1145.53,630.76,774.66,630.60,960.00,779.00
5.000,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0436,988.63,236.39,920.67,236.26,953.11,268.14,953.93,345.36,957.90,610.38,1160.72,425.60,749.85,430.30,1145.52,630.66,774.69,630.49,960.00,779.00
5.033,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0438,988.70,236.19,920.72,236.07,953.11,268.02,953.93,345.27,957.90,610.38,1160.78,425.50,749.80,430.20,1145.50,630.58,774.71,630.41,960.00,779.00
5.067,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0440,988.79,236.08,920.80,235.97,953.11,267.94,953.93,345.21,957.90,610.38,1160.82,425.44,749.76,430.14,1145.49,630.53,774.73,630.36,960.00,779.00
5.100,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0442,988.82,236.00,920.83,235.88,953.11,267.87,953.93,345.16,957.90,610.37,1160.85,425.38,749.73,430.09,1145.48,630.49,774.74,630.31,960.00,779.00
5.133,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0444,988.76,235.95,920.77,235.84,953.11,267.84,953.93,345.14,957.90,610.37,1160.86,425.35,749.72,430.06,1145.48,630.47,774.74,630.29,960.00,779.00
5.167,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0446,988.83,235.93,920.84,235.81,953.11,267.82,953.93,345.12,957.90,610.37,1160.87,425.33,749.72,430.04,1145.48,630.46,774.74,630.28,960.00,779.00
5.200,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0450,988.82,235.98,920.83,235.85,953.11,267.83,953.93,345.13,957.90,610.37,1160.86,425.34,749.73,430.05,1145.48,630.48,774.74,630.30,960.00,779.00
5.233,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0453,988.82,235.97,920.83,235.86,953.11,267.84,953.93,345.13,957.90,610.37,1160.84,425.35,749.74,430.06,1145.48,630.49,774.74,630.31,960.00,779.00
5.267,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0456,988.87,235.95,920.89,235.84,953.11,267.82,953.93,345.12,957.90,610.37,1160.84,425.33,749.74,430.04,1145.48,630.48,774.74,630.31,960.00,779.00
5.300,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0458,988.83,235.86,920.84,235.73,953.11,267.78,953.93,345.08,957.90,610.36,1160.86,425.29,749.72,430.00,1145.48,630.45,774.75,630.28,960.00,779.00
5.333,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0461,988.80,235.84,920.81,235.72,953.11,267.75,953.93,345.06,957.90,610.36,1160.87,425.27,749.72,429.98,1145.48,630.44,774.75,630.26,960.00,779.00
5.367,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0465,988.79,235.75,920.80,235.63,953.12,267.70,953.93,345.02,957.90,610.36,1160.89,425.23,749.70,429.93,1145.47,630.41,774.76,630.23,960.00,779.00
5.400,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0468,988.75,235.72,920.76,235.58,953.12,267.67,953.93,345.00,957.90,610.36,1160.90,425.20,749.69,429.91,1145.47,630.40,774.76,630.22,960.00,779.00
5.433,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0473,988.77,235.73,920.78,235.59,953.12,267.65,953.93,344.98,957.90,610.35,1160.90,425.18,749.69,429.89,1145.47,630.39,774.76,630.21,960.00,779.00
5.467,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0477,988.76,235.74,920.77,235.57,953.12,267.65,953.93,344.99,957.90,610.35,1160.89,425.19,749.71,429.90,1145.47,630.41,774.76,630.22,960.00,779.00
5.500,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0480,988.77,235.73,920.78,235.55,953.12,267.62,953.93,344.96,957.90,610.35,1160.90,425.16,749.70,429.87,1145.47,630.39,774.76,630.21,960.00,779.00
5.533,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0484,988.74,235.75,920.75,235.58,953.12,267.64,953.93,344.97,957.90,610.35,1160.88,425.17,749.71,429.88,1145.47,630.41,774.76,630.23,960.00,779.00
5.567,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0487,988.80,235.72,920.82,235.58,953.12,267.63,953.93,344.97,957.90,610.35,1160.87,425.17,749.72,429.88,1145.47,630.41,774.75,630.23,960.00,779.00
5.600,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0491,988.77,235.78,920.80,235.61,953.11,267.66,953.93,344.99,957.90,610.35,1160.85,425.19,749.74,429.90,1145.48,630.44,774.75,630.26,960.00,779.00
5.633,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0495,988.78,235.89,920.82,235.70,953.11,267.74,953.93,345.05,957.90,610.35,1160.80,425.25,749.79,429.96,1145.49,630.50,774.73,630.32,960.00,779.00
5.667,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0499,988.72,236.03,920.77,235.81,953.11,267.80,953.93,345.09,957.90,610.35,1160.75,425.30,749.83,430.01,1145.50,630.55,774.72,630.38,960.00,779.00
5.700,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0504,988.72,236.08,920.79,235.89,953.11,267.87,953.93,345.15,957.90,610.34,1160.70,425.36,749.88,430.06,1145.51,630.61,774.70,630.44,960.00,779.00
5.733,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0509,988.70,236.19,920.78,236.02,953.11,267.96,953.93,345.22,957.90,610.34,1160.63,425.43,749.94,430.14,1145.52,630.68,774.68,630.51,960.00,779.00
5.767,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0513,988.68,236.38,920.78,236.22,953.11,268.10,953.93,345.32,957.90,610.35,1160.55,425.54,750.02,430.24,1145.54,630.78,774.65,630.62,960.00,779.00
5.800,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0519,988.71,236.59,920.84,236.43,953.11,268.25,953.93,345.43,957.90,610.35,1160.44,425.67,750.12,430.37,1145.56,630.89,774.62,630.74,960.00,779.00
5.833,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0524,988.78,236.70,920.92,236.53,953.11,268.35,953.93,345.50,957.90,610.35,1160.38,425.75,750.18,430.44,1145.58,630.96,774.60,630.82,960.00,779.00
5.867,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0530,988.83,236.96,920.99,236.78,953.11,268.51,953.92,345.62,957.90,610.35,1160.28,425.87,750.27,430.57,1145.60,631.08,774.57,630.94,960.00,779.00
5.900,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0535,988.82,237.22,921.01,237.05,953.10,268.68,953.92,345.75,957.90,610.35,1160.17,426.01,750.37,430.70,1145.62,631.20,774.54,631.07,960.00,779.00
5.933,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0541,988.81,237.47,921.03,237.30,953.10,268.84,953.92,345.87,957.90,610.35,1160.06,426.14,750.47,430.83,1145.63,631.32,774.51,631.20,960.00,779.00
5.967,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0547,988.73,237.69,920.98,237.54,953.10,269.03,953.92,346.01,957.90,610.35,1159.94,426.29,750.58,430.98,1145.66,631.45,774.48,631.35,960.00,779.00
6.000,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0553,988.68,237.93,920.95,237.80,953.10,269.20,953.92,346.14,957.90,610.35,1159.83,426.43,750.68,431.12,1145.67,631.58,774.45,631.48,960.00,779.00
6.033,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0558,988.82,238.19,921.12,238.06,953.10,269.40,953.92,346.29,957.90,610.35,1159.71,426.59,750.79,431.27,1145.69,631.71,774.42,631.62,960.00,779.00
6.067,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0562,988.69,238.52,921.02,238.42,953.09,269.61,953.92,346.45,957.90,610.36,1159.58,426.76,750.91,431.44,1145.71,631.86,774.39,631.78,960.00,779.00
6.100,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0566,988.63,238.82,920.99,238.72,953.09,269.84,953.92,346.62,957.90,610.36,1159.45,426.94,751.03,431.62,1145.73,632.01,774.35,631.94,960.00,779.00
6.133,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0568,988.54,239.11,920.93,239.03,953.09,270.08,953.92,346.80,957.90,610.37,1159.31,427.13,751.16,431.81,1145.75,632.17,774.32,632.11,960.00,779.00
6.167,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0571,988.55,239.48,920.97,239.36,953.09,270.30,953.91,346.96,957.90,610.37,1159.19,427.31,751.27,431.99,1145.77,632.31,774.29,632.26,960.00,779.00
6.200,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0573,988.45,239.82,920.90,239.72,953.09,270.54,953.91,347.14,957.90,610.37,1159.05,427.50,751.39,432.17,1145.79,632.46,774.26,632.43,960.00,779.00
6.233,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0574,988.42,240.16,920.90,240.05,953.08,270.79,953.91,347.33,957.90,610.38,1158.91,427.69,751.52,432.37,1145.80,632.62,774.23,632.59,960.00,779.00
6.267,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0575,988.30,240.46,920.81,240.35,953.08,271.04,953.91,347.52,957.90,610.38,1158.78,427.89,751.64,432.56,1145.82,632.77,774.20,632.76,960.00,779.00
6.300,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0576,988.31,240.86,920.85,240.72,953.08,271.29,953.91,347.70,957.90,610.39,1158.64,428.08,751.77,432.76,1145.83,632.93,774.18,632.93,960.00,779.00
6.333,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0578,988.26,241.25,920.83,241.11,953.08,271.53,953.91,347.89,957.90,610.39,1158.51,428.28,751.89,432.95,1145.84,633.08,774.15,633.09,960.00,779.00
6.367,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0581,988.44,241.64,921.04,241.49,953.08,271.78,953.91,348.07,957.90,610.40,1158.37,428.47,752.02,433.14,1145.85,633.23,774.12,633.26,960.00,779.00
6.400,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0583,988.31,242.02,920.95,241.86,953.07,272.03,953.90,348.26,957.90,610.40,1158.23,428.66,752.14,433.34,1145.86,633.39,774.10,633.42,960.00,779.00
6.433,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0586,988.27,242.29,920.93,242.15,953.07,272.26,953.90,348.43,957.90,610.41,1158.10,428.84,752.26,433.52,1145.87,633.53,774.08,633.57,960.00,779.00
6.467,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0589,988.32,242.65,921.02,242.54,953.07,272.48,953.90,348.60,957.90,610.41,1157.98,429.02,752.38,433.69,1145.88,633.66,774.06,633.72,960.00,779.00
6.500,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0592,988.25,242.99,920.98,242.88,953.07,272.71,953.90,348.77,957.90,610.41,1157.85,429.19,752.49,433.87,1145.89,633.80,774.04,633.87,960.00,779.00
6.533,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0595,988.28,243.30,921.03,243.18,953.07,272.93,953.90,348.93,957.90,610.42,1157.73,429.36,752.61,434.04,1145.89,633.94,774.02,634.01,960.00,779.00
6.567,cam1,IDLE_ATTENTIVE,CAMERA_LENS,0.0598,988.15,243.64,920.93,243.51,953.06,273.15,953.90,349.11,957.90,610.42,1157.60,429.53,752.72,434.21,1145.90,634.07,774.00,634.16,960.00,779.00
6.600,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0601,988.16,243.88,920.96,243.75,953.06,273.36,953.90,349.26,957.90,610.42,1157.49,429.69,752.83,434.37,1145.90,634.20,773.99,634.29,960.00,779.00
6.633,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0605,988.19,244.19,921.03,244.04,953.06,273.57,953.90,349.42,957.90,610.43,1157.37,429.85,752.94,434.54,1145.90,634.33,773.97,634.44,960.00,779.00
6.667,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0610,988.10,244.43,920.97,244.30,953.06,273.81,953.90,349.61,957.90,610.43,1157.23,430.04,753.07,434.73,1145.91,634.48,773.96,634.60,960.00,779.00
6.700,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0614,988.02,244.41,920.92,244.25,953.06,273.91,953.89,349.75,957.90,610.43,1157.12,430.19,753.17,434.87,1145.91,634.59,773.95,634.72,960.00,779.00
6.733,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0619,987.75,243.89,920.69,243.70,953.07,273.89,953.89,349.87,957.90,610.43,1157.02,430.31,753.26,434.99,1145.91,634.69,773.94,634.83,960.00,779.00
6.767,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0623,987.53,243.09,920.51,242.85,953.08,273.78,953.89,349.97,957.90,610.43,1156.94,430.41,753.33,435.10,1145.91,634.78,773.93,634.93,960.00,779.00
6.800,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0629,987.14,241.98,920.17,241.64,953.10,273.58,953.89,350.07,957.90,610.43,1156.86,430.51,753.41,435.20,1145.90,634.86,773.93,635.02,960.00,779.00
6.833,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0634,986.78,240.73,919.87,240.29,953.14,273.35,953.89,350.15,957.90,610.43,1156.79,430.60,753.48,435.29,1145.90,634.94,773.92,635.09,960.00,779.00
6.867,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0638,986.40,239.45,919.55,238.94,953.18,273.13,953.89,350.25,957.90,610.43,1156.71,430.69,753.55,435.38,1145.90,635.02,773.91,635.18,960.00,779.00
6.900,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0642,986.12,238.35,919.33,237.78,953.23,272.95,953.89,350.34,957.90,610.44,1156.64,430.78,753.61,435.48,1145.90,635.09,773.91,635.26,960.00,779.00
6.933,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0646,985.82,237.33,919.06,236.73,953.27,272.75,953.89,350.36,957.90,610.43,1156.61,430.81,753.64,435.50,1145.90,635.12,773.91,635.29,960.00,779.00
6.967,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0650,985.74,236.76,919.02,236.14,953.30,272.63,953.89,350.39,957.90,610.43,1156.58,430.84,753.67,435.53,1145.90,635.15,773.91,635.32,960.00,779.00
7.000,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0655,985.50,236.47,918.80,235.87,953.32,272.58,953.89,350.42,957.90,610.43,1156.55,430.86,753.70,435.55,1145.90,635.17,773.90,635.35,960.00,779.00
7.033,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0660,985.46,236.40,918.76,235.84,953.32,272.58,953.89,350.43,957.90,610.43,1156.53,430.87,753.71,435.57,1145.90,635.19,773.90,635.37,960.00,779.00
7.067,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0664,985.50,236.52,918.81,235.96,953.32,272.63,953.89,350.46,957.90,610.43,1156.50,430.90,753.75,435.60,1145.89,635.22,773.90,635.41,960.00,779.00
7.100,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0668,985.43,236.76,918.74,236.23,953.31,272.69,953.89,350.48,957.90,610.43,1156.47,430.92,753.77,435.62,1145.89,635.25,773.90,635.43,960.00,779.00
7.133,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0673,985.40,236.90,918.71,236.39,953.30,272.74,953.89,350.49,957.90,610.42,1156.45,430.93,753.79,435.63,1145.89,635.27,773.90,635.45,960.00,779.00
7.167,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0677,985.42,237.03,918.73,236.51,953.30,272.75,953.89,350.47,957.90,610.42,1156.46,430.91,753.79,435.61,1145.89,635.26,773.90,635.44,960.00,779.00
7.200,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0680,985.34,237.06,918.64,236.61,953.29,272.73,953.89,350.42,957.90,610.42,1156.48,430.87,753.77,435.56,1145.89,635.23,773.90,635.41,960.00,779.00
7.233,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0683,985.36,237.24,918.66,236.80,953.28,272.76,953.89,350.42,957.90,610.42,1156.47,430.86,753.77,435.56,1145.89,635.24,773.90,635.42,960.00,779.00
7.267,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0684,985.47,237.38,918.76,236.96,953.28,272.78,953.89,350.41,957.90,610.42,1156.47,430.86,753.77,435.55,1145.89,635.23,773.90,635.42,960.00,779.00
7.300,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0686,985.51,237.46,918.79,237.07,953.27,272.80,953.89,350.41,957.90,610.42,1156.47,430.85,753.77,435.54,1145.89,635.23,773.90,635.42,960.00,779.00
7.333,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0688,985.50,237.57,918.79,237.20,953.27,272.85,953.89,350.42,957.90,610.42,1156.46,430.86,753.79,435.56,1145.89,635.25,773.90,635.43,960.00,779.00
7.367,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0691,985.58,237.66,918.86,237.29,953.26,272.86,953.89,350.41,957.90,610.41,1156.46,430.85,753.78,435.54,1145.89,635.24,773.90,635.43,960.00,779.00
7.400,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0694,985.57,237.76,918.85,237.40,953.26,272.85,953.89,350.38,957.90,610.41,1156.47,430.82,753.78,435.52,1145.89,635.23,773.90,635.41,960.00,779.00
7.433,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0696,985.64,237.88,918.92,237.50,953.25,272.86,953.89,350.37,957.90,610.41,1156.47,430.81,753.77,435.50,1145.89,635.22,773.91,635.41,960.00,779.00
7.467,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0698,985.83,237.89,919.09,237.51,953.25,272.82,953.89,350.32,957.90,610.41,1156.50,430.76,753.75,435.45,1145.89,635.19,773.91,635.37,960.00,779.00
7.500,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0700,985.81,237.96,919.08,237.59,953.24,272.85,953.89,350.32,957.90,610.41,1156.49,430.77,753.76,435.46,1145.89,635.20,773.91,635.38,960.00,779.00
7.533,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0702,985.79,238.17,919.07,237.82,953.24,272.97,953.89,350.40,957.90,610.41,1156.44,430.84,753.81,435.53,1145.89,635.26,773.90,635.45,960.00,779.00
7.567,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0703,985.73,238.33,919.01,238.01,953.24,273.02,953.89,350.42,957.90,610.41,1156.42,430.86,753.83,435.56,1145.89,635.28,773.90,635.47,960.00,779.00
7.600,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0704,985.65,238.37,918.92,238.08,953.23,273.01,953.89,350.40,957.90,610.41,1156.43,430.84,753.82,435.53,1145.89,635.27,773.90,635.45,960.00,779.00
7.633,cam1,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0705,985.55,238.40,918.82,238.13,953.23,273.01,953.89,350.38,957.90,610.41,1156.44,430.82,753.81,435.52,1145.89,635.26,773.90,635.44,960.00,779.00
