t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
79.900,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0604,846.16,237.03,811.58,230.49,905.80,269.12,928.66,347.38,986.29,611.77,1116.29,437.87,769.95,425.60,912.96,647.29,614.83,617.97,985.86,782.12
79.933,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0600,845.86,237.29,811.33,230.68,905.53,269.29,928.44,347.51,986.28,611.77,1116.07,438.00,769.88,425.72,912.91,647.39,614.74,618.07,985.85,782.12
79.967,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0597,845.51,237.47,811.10,230.80,905.27,269.46,928.21,347.64,986.26,611.77,1115.84,438.13,769.80,425.85,912.86,647.49,614.66,618.17,985.84,782.13
80.000,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0593,845.19,237.69,810.86,230.94,905.01,269.63,927.99,347.77,986.24,611.78,1115.62,438.27,769.72,425.98,912.80,647.59,614.57,618.27,985.82,782.13
80.033,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0588,844.81,237.90,810.57,231.15,904.75,269.79,927.78,347.90,986.22,611.78,1115.40,438.40,769.65,426.10,912.75,647.69,614.49,618.36,985.80,782.14
80.067,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0583,844.40,238.09,810.30,231.31,904.48,269.97,927.55,348.04,986.20,611.79,1115.16,438.53,769.57,426.23,912.70,647.79,614.40,618.47,985.78,782.14
80.100,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0577,844.16,238.32,810.07,231.49,904.23,270.13,927.34,348.17,986.18,611.80,1114.94,438.66,769.50,426.36,912.64,647.89,614.32,618.57,985.77,782.15
80.133,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0572,843.80,238.55,809.82,231.65,903.98,270.29,927.13,348.29,986.16,611.80,1114.73,438.79,769.43,426.48,912.59,647.98,614.24,618.67,985.75,782.16
80.167,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0566,843.45,238.76,809.57,231.83,903.75,270.45,926.93,348.41,986.14,611.81,1114.52,438.91,769.37,426.59,912.55,648.07,614.17,618.76,985.73,782.16
80.200,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0560,843.09,238.94,809.32,232.00,903.52,270.59,926.74,348.53,986.12,611.81,1114.32,439.03,769.31,426.70,912.50,648.16,614.09,618.85,985.70,782.17
80.233,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0553,842.80,239.02,809.14,232.07,903.32,270.73,926.57,348.63,986.10,611.82,1114.13,439.13,769.25,426.81,912.45,648.24,614.02,618.94,985.68,782.18
80.267,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0546,842.45,239.26,808.89,232.25,903.06,270.90,926.35,348.76,986.08,611.82,1113.91,439.26,769.18,426.93,912.40,648.34,613.94,619.04,985.65,782.19
80.300,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0540,842.22,239.39,808.71,232.37,902.88,271.02,926.18,348.86,986.06,611.83,1113.73,439.36,769.13,427.03,912.36,648.42,613.88,619.12,985.63,782.19
80.333,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0533,841.97,239.51,808.54,232.48,902.70,271.14,926.04,348.95,986.04,611.83,1113.57,439.45,769.08,427.12,912.32,648.50,613.82,619.20,985.61,782.20
80.367,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0525,841.82,239.61,808.43,232.55,902.56,271.24,925.90,349.03,986.02,611.83,1113.42,439.53,769.05,427.19,912.28,648.56,613.76,619.27,985.58,782.21
80.400,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0519,841.65,239.71,808.31,232.63,902.41,271.34,925.77,349.11,986.00,611.84,1113.28,439.61,769.01,427.27,912.24,648.63,613.71,619.34,985.55,782.22
80.433,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0512,841.32,239.88,808.08,232.78,902.20,271.48,925.59,349.22,985.98,611.84,1113.09,439.72,768.95,427.37,912.20,648.71,613.64,619.42,985.53,782.23
80.467,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0506,841.15,240.01,807.97,232.86,902.08,271.56,925.49,349.28,985.96,611.85,1112.97,439.79,768.92,427.44,912.17,648.76,613.60,619.48,985.51,782.23
80.500,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0501,840.95,240.11,807.84,232.94,901.95,271.66,925.37,349.36,985.95,611.85,1112.84,439.86,768.89,427.51,912.14,648.82,613.55,619.54,985.49,782.24
80.533,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0497,840.75,240.23,807.73,233.01,901.84,271.73,925.26,349.42,985.93,611.85,1112.73,439.92,768.86,427.56,912.11,648.87,613.52,619.59,985.48,782.24
80.567,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0493,840.64,240.28,807.68,233.02,901.76,271.79,925.19,349.47,985.92,611.86,1112.64,439.97,768.84,427.61,912.09,648.90,613.49,619.63,985.46,782.25
80.600,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0490,840.50,240.42,807.52,233.17,901.63,271.87,925.09,349.53,985.91,611.86,1112.54,440.03,768.80,427.67,912.07,648.95,613.45,619.68,985.45,782.25
80.633,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0485,840.41,240.56,807.40,233.30,901.53,271.93,925.05,349.55,985.90,611.86,1112.49,440.05,768.79,427.69,912.05,648.98,613.43,619.70,985.43,782.26
80.667,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0480,839.81,241.25,806.69,233.98,901.08,272.14,924.96,349.61,985.89,611.86,1112.40,440.11,768.77,427.75,912.03,649.02,613.39,619.75,985.41,782.26
80.700,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0476,838.29,242.87,805.09,235.49,900.14,272.55,924.87,349.66,985.88,611.87,1112.31,440.16,768.74,427.80,912.01,649.07,613.36,619.79,985.40,782.27
80.733,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0472,836.12,245.43,802.66,237.91,898.72,273.18,924.81,349.70,985.87,611.87,1112.24,440.20,768.72,427.84,911.99,649.10,613.34,619.83,985.39,782.27
80.767,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0467,833.42,248.78,799.63,241.12,896.98,273.95,924.86,349.67,985.86,611.87,1112.28,440.17,768.74,427.81,911.99,649.09,613.34,619.81,985.37,782.28
80.800,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0462,830.18,252.98,796.03,245.13,894.79,275.03,924.80,349.71,985.85,611.87,1112.22,440.20,768.73,427.85,911.98,649.12,613.32,619.85,985.35,782.28
80.833,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0456,827.08,257.55,792.50,249.46,892.58,276.18,924.83,349.69,985.84,611.87,1112.23,440.18,768.75,427.83,911.98,649.12,613.32,619.85,985.33,782.29
80.867,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0450,824.13,262.23,789.12,253.93,890.37,277.44,924.80,349.71,985.83,611.88,1112.19,440.20,768.74,427.85,911.96,649.14,613.30,619.88,985.31,782.30
80.900,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0444,821.65,266.49,786.29,258.00,888.48,278.59,924.83,349.69,985.82,611.88,1112.20,440.19,768.76,427.83,911.96,649.15,613.30,619.88,985.29,782.30
80.933,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0438,819.70,270.07,784.06,261.41,886.91,279.60,924.80,349.70,985.81,611.88,1112.17,440.20,768.76,427.85,911.95,649.17,613.28,619.90,985.26,782.31
80.967,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0433,818.49,272.61,782.60,263.82,885.87,280.30,924.83,349.69,985.80,611.88,1112.18,440.19,768.77,427.84,911.95,649.17,613.28,619.90,985.24,782.32
81.000,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0428,817.86,274.05,781.83,265.21,885.31,280.69,924.87,349.66,985.79,611.88,1112.20,440.16,768.80,427.82,911.95,649.16,613.28,619.89,985.23,782.32
81.033,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0423,817.51,274.65,781.48,265.75,885.04,280.88,924.82,349.69,985.78,611.88,1112.15,440.19,768.78,427.85,911.93,649.19,613.26,619.92,985.21,782.33
81.067,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0419,817.56,274.59,781.52,265.72,885.09,280.85,924.87,349.66,985.78,611.88,1112.19,440.16,768.81,427.81,911.94,649.18,613.27,619.91,985.19,782.33
81.100,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0413,818.27,274.13,781.93,265.41,885.30,280.74,924.85,349.68,985.77,611.88,1112.18,440.17,768.79,427.84,911.93,649.20,613.25,619.94,985.17,782.34
81.133,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0406,818.97,273.84,782.29,265.28,885.46,280.68,924.80,349.72,985.75,611.89,1112.13,440.21,768.76,427.89,911.91,649.24,613.22,619.98,985.15,782.35
81.167,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0401,819.72,273.48,782.72,265.05,885.71,280.54,924.83,349.71,985.74,611.89,1112.17,440.19,768.77,427.88,911.91,649.25,613.22,619.98,985.13,782.35
81.200,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0395,820.39,273.19,783.09,264.89,885.90,280.44,924.82,349.72,985.73,611.89,1112.17,440.19,768.76,427.90,911.90,649.26,613.20,620.00,985.11,782.36
81.233,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0389,821.19,272.81,783.55,264.63,886.18,280.28,924.89,349.68,985.73,611.89,1112.24,440.15,768.78,427.87,911.90,649.25,613.21,619.98,985.09,782.37
81.267,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0382,821.97,272.48,783.98,264.42,886.40,280.16,924.92,349.67,985.72,611.89,1112.28,440.13,768.78,427.87,911.90,649.26,613.21,619.99,985.06,782.38
81.300,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0376,822.61,272.13,784.38,264.19,886.64,280.02,924.97,349.64,985.71,611.89,1112.34,440.10,768.80,427.85,911.90,649.25,613.21,619.98,985.04,782.38
81.333,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0369,823.28,271.71,784.80,263.90,886.90,279.87,925.05,349.60,985.70,611.89,1112.41,440.05,768.82,427.82,911.91,649.24,613.22,619.97,985.02,782.39
81.367,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0363,823.81,271.42,785.09,263.71,887.01,279.82,925.01,349.62,985.69,611.90,1112.38,440.08,768.80,427.85,911.89,649.27,613.20,620.00,984.99,782.40
81.400,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0357,824.35,271.14,785.39,263.55,887.14,279.76,925.00,349.64,985.67,611.90,1112.37,440.09,768.79,427.87,911.88,649.30,613.18,620.02,984.97,782.41
81.433,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0350,824.85,270.87,785.67,263.40,887.28,279.70,924.99,349.65,985.66,611.90,1112.37,440.09,768.78,427.89,911.87,649.32,613.16,620.05,984.95,782.41
81.467,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0341,825.36,270.58,785.97,263.20,887.42,279.62,924.99,349.66,985.65,611.90,1112.37,440.09,768.78,427.90,911.86,649.34,613.15,620.07,984.91,782.42
81.500,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0333,825.86,270.31,786.29,263.00,887.59,279.53,925.02,349.64,985.63,611.91,1112.40,440.07,768.79,427.89,911.85,649.35,613.14,620.07,984.88,782.43
81.533,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0324,826.36,270.00,786.61,262.77,887.76,279.43,925.06,349.62,985.62,611.91,1112.44,440.05,768.81,427.88,911.85,649.35,613.14,620.08,984.85,782.44
81.567,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0315,826.84,269.73,786.89,262.60,887.89,279.37,925.07,349.62,985.60,611.91,1112.44,440.04,768.81,427.89,911.84,649.37,613.12,620.10,984.82,782.45
81.600,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0305,827.40,269.44,787.23,262.38,888.08,279.26,925.13,349.59,985.59,611.91,1112.50,440.01,768.83,427.87,911.84,649.37,613.12,620.10,984.78,782.47
81.633,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0295,827.86,269.11,787.57,262.13,888.32,279.11,925.24,349.53,985.58,611.91,1112.60,439.94,768.87,427.81,911.85,649.35,613.14,620.07,984.75,782.48
81.667,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0285,828.47,268.64,788.03,261.73,888.66,278.90,925.43,349.41,985.57,611.91,1112.77,439.83,768.95,427.71,911.88,649.30,613.18,620.02,984.71,782.49
81.700,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0274,829.05,268.24,788.45,261.42,888.97,278.70,925.60,349.31,985.56,611.91,1112.92,439.72,769.01,427.62,911.90,649.26,613.21,619.97,984.67,782.50
81.733,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0263,829.65,267.78,788.92,261.05,889.35,278.46,925.83,349.17,985.55,611.91,1113.13,439.58,769.10,427.50,911.93,649.19,613.26,619.91,984.63,782.51
81.767,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0251,830.29,267.38,789.38,260.72,889.69,278.24,926.04,349.05,985.54,611.91,1113.32,439.46,769.18,427.39,911.96,649.14,613.30,619.85,984.59,782.53
81.800,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0240,830.92,266.91,789.89,260.32,890.12,277.96,926.32,348.88,985.54,611.91,1113.58,439.29,769.30,427.23,912.01,649.05,613.37,619.76,984.55,782.54
81.833,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0228,831.42,266.47,790.32,259.93,890.48,277.73,926.54,348.75,985.53,611.91,1113.78,439.15,769.39,427.11,912.04,648.99,613.42,619.69,984.51,782.55
81.867,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0217,832.11,265.97,790.87,259.51,890.96,277.42,926.87,348.55,985.52,611.91,1114.08,438.96,769.51,426.93,912.10,648.88,613.50,619.58,984.47,782.57
81.900,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0205,832.71,265.45,791.41,259.04,891.44,277.10,927.20,348.35,985.52,611.91,1114.38,438.76,769.65,426.74,912.16,648.77,613.59,619.47,984.42,782.58
81.933,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0192,833.29,264.92,791.91,258.59,891.88,276.82,927.49,348.18,985.51,611.90,1114.65,438.58,769.77,426.58,912.21,648.68,613.66,619.38,984.38,782.60
81.967,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0180,833.87,264.42,792.42,258.16,892.35,276.52,927.82,347.98,985.51,611.90,1114.95,438.39,769.90,426.40,912.26,648.58,613.75,619.27,984.33,782.61
82.000,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0169,834.43,263.96,792.91,257.76,892.82,276.21,928.16,347.79,985.51,611.90,1115.26,438.19,770.03,426.21,912.32,648.47,613.84,619.16,984.29,782.62
82.033,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0157,835.19,263.44,793.53,257.30,893.34,275.87,928.53,347.56,985.51,611.90,1115.60,437.96,770.18,426.00,912.39,648.34,613.94,619.03,984.25,782.64
82.067,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0146,835.94,262.91,794.13,256.84,893.86,275.55,928.90,347.35,985.51,611.89,1115.94,437.75,770.33,425.80,912.46,648.21,614.04,618.90,984.21,782.65
82.100,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0134,836.64,262.35,794.72,256.36,894.38,275.21,929.28,347.12,985.50,611.89,1116.30,437.52,770.48,425.59,912.53,648.08,614.15,618.76,984.17,782.66
82.133,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0122,837.36,261.80,795.30,255.89,894.89,274.89,929.65,346.91,985.50,611.89,1116.64,437.30,770.63,425.38,912.60,647.95,614.26,618.63,984.12,782.68
82.167,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0111,838.02,261.22,795.90,255.33,895.43,274.54,930.05,346.68,985.51,611.89,1117.01,437.06,770.79,425.16,912.67,647.81,614.38,618.49,984.08,782.69
82.200,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0102,838.70,260.68,796.49,254.83,895.95,274.21,930.44,346.45,985.51,611.88,1117.37,436.84,770.94,424.95,912.75,647.67,614.50,618.35,984.05,782.70
82.233,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0092,839.33,260.14,797.05,254.36,896.48,273.88,930.83,346.23,985.51,611.88,1117.74,436.60,771.10,424.73,912.83,647.53,614.62,618.20,984.02,782.71
82.267,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0083,840.01,259.52,797.64,253.82,897.02,273.53,931.24,345.99,985.52,611.87,1118.12,436.36,771.27,424.51,912.91,647.38,614.75,618.05,983.98,782.72
82.300,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0073,840.74,259.01,798.25,253.36,897.56,273.20,931.65,345.76,985.52,611.87,1118.50,436.13,771.43,424.29,912.99,647.23,614.89,617.90,983.95,782.73
82.333,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0064,841.34,258.56,798.78,252.98,898.09,272.87,932.05,345.54,985.53,611.87,1118.87,435.89,771.59,424.07,913.07,647.08,615.02,617.75,983.91,782.75
82.367,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0054,842.00,258.06,799.34,252.53,898.60,272.55,932.44,345.32,985.53,611.86,1119.23,435.67,771.75,423.86,913.15,646.94,615.14,617.61,983.88,782.76
82.400,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0045,842.56,257.60,799.87,252.10,899.12,272.23,932.83,345.09,985.53,611.86,1119.60,435.44,771.91,423.64,913.23,646.79,615.28,617.46,983.84,782.77
82.433,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0036,843.10,257.15,800.35,251.71,899.59,271.94,933.19,344.89,985.54,611.86,1119.93,435.23,772.05,423.45,913.30,646.65,615.40,617.33,983.81,782.78
82.467,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0029,843.65,256.74,800.85,251.34,900.08,271.64,933.57,344.68,985.54,611.85,1120.29,435.01,772.20,423.25,913.38,646.51,615.53,617.18,983.79,782.79
82.500,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0020,844.08,256.31,801.29,250.96,900.56,271.35,933.95,344.48,985.55,611.85,1120.64,434.79,772.35,423.05,913.45,646.37,615.66,617.04,983.75,782.80
82.533,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0012,844.61,255.87,801.77,250.55,901.01,271.07,934.29,344.29,985.55,611.85,1120.97,434.59,772.49,422.86,913.52,646.24,615.78,616.92,983.72,782.81
82.567,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,-0.0004,845.10,255.44,802.23,250.16,901.44,270.81,934.63,344.10,985.56,611.84,1121.28,434.40,772.63,422.68,913.59,646.11,615.90,616.79,983.70,782.81
82.600,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0003,845.53,255.17,802.61,249.93,901.84,270.58,934.94,343.94,985.57,611.84,1121.58,434.22,772.76,422.52,913.66,645.99,616.01,616.68,983.68,782.82
82.633,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0010,845.89,254.78,802.99,249.57,902.21,270.38,935.24,343.80,985.60,611.83,1121.85,434.07,772.90,422.38,913.71,645.89,616.10,616.58,983.68,782.82
82.667,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0017,846.33,254.49,803.38,249.31,902.57,270.18,935.53,343.65,985.62,611.82,1122.13,433.91,773.03,422.24,913.76,645.79,616.19,616.48,983.68,782.82
82.700,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0023,846.63,254.20,803.70,249.06,902.95,269.97,935.83,343.50,985.65,611.81,1122.41,433.75,773.17,422.09,913.82,645.69,616.30,616.38,983.68,782.82
82.733,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0031,846.93,253.87,804.03,248.76,903.29,269.79,936.10,343.37,985.68,611.81,1122.67,433.61,773.30,421.96,913.87,645.60,616.38,616.29,983.68,782.82
82.767,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0038,847.19,253.67,804.31,248.55,903.59,269.62,936.35,343.25,985.70,611.80,1122.90,433.48,773.42,421.85,913.91,645.51,616.46,616.21,983.68,782.82
82.800,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0044,847.48,253.45,804.61,248.33,903.90,269.46,936.60,343.13,985.73,611.79,1123.13,433.35,773.54,421.73,913.96,645.43,616.54,616.13,983.68,782.82
82.833,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0050,847.96,253.15,805.02,248.04,904.26,269.26,936.90,342.99,985.75,611.79,1123.41,433.19,773.67,421.59,914.02,645.33,616.64,616.03,983.68,782.82
82.867,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0057,848.35,253.00,805.34,247.88,904.54,269.12,937.13,342.88,985.77,611.78,1123.63,433.08,773.78,421.48,914.06,645.25,616.71,615.95,983.68,782.82
82.900,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0064,848.58,252.80,805.57,247.70,904.78,268.99,937.33,342.79,985.80,611.77,1123.81,432.97,773.88,421.39,914.09,645.19,616.77,615.89,983.68,782.82
82.933,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0071,848.70,252.73,805.72,247.64,904.98,268.90,937.49,342.71,985.82,611.77,1123.96,432.89,773.97,421.32,914.12,645.15,616.81,615.85,983.68,782.82
82.967,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0079,848.92,252.54,805.96,247.48,905.23,268.77,937.71,342.62,985.84,611.76,1124.16,432.79,774.08,421.23,914.15,645.08,616.87,615.79,983.68,782.82
83.000,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0087,849.00,252.52,806.06,247.44,905.34,268.73,937.81,342.58,985.86,611.76,1124.25,432.75,774.14,421.20,914.16,645.07,616.88,615.78,983.68,782.82
83.033,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0096,849.08,252.40,806.18,247.36,905.48,268.68,937.93,342.54,985.88,611.75,1124.36,432.69,774.21,421.15,914.17,645.05,616.90,615.76,983.68,782.82
83.067,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0105,849.21,252.30,806.33,247.25,905.65,268.60,938.08,342.48,985.90,611.74,1124.49,432.62,774.30,421.09,914.19,645.02,616.93,615.73,983.68,782.82
83.100,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0114,849.31,252.24,806.46,247.17,905.77,268.56,938.19,342.44,985.93,611.74,1124.58,432.58,774.37,421.06,914.19,645.01,616.93,615.72,983.68,782.82
83.133,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0124,849.51,252.14,806.64,247.07,905.93,268.49,938.33,342.39,985.95,611.73,1124.71,432.52,774.46,421.01,914.20,644.99,616.96,615.70,983.68,782.82
83.167,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0134,849.52,252.11,806.71,247.05,906.05,268.45,938.44,342.35,985.97,611.73,1124.80,432.48,774.53,420.97,914.21,644.98,616.96,615.69,983.68,782.82
83.200,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0144,849.70,252.01,806.91,246.93,906.23,268.37,938.61,342.28,986.00,611.72,1124.94,432.40,774.63,420.91,914.23,644.94,617.00,615.66,983.68,782.82
83.233,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0154,849.71,252.11,806.90,247.05,906.23,268.40,938.62,342.30,986.02,611.71,1124.95,432.41,774.67,420.93,914.21,644.98,616.96,615.69,983.68,782.82
83.267,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0165,849.73,252.08,806.96,246.99,906.28,268.41,938.67,342.29,986.04,611.71,1124.98,432.41,774.72,420.93,914.20,645.00,616.94,615.71,983.68,782.82
83.300,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0175,849.84,252.03,807.10,246.91,906.42,268.36,938.81,342.25,986.06,611.70,1125.10,432.35,774.81,420.88,914.21,644.98,616.96,615.69,983.68,782.82
83.333,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0185,849.82,252.04,807.13,246.90,906.45,268.37,938.85,342.24,986.08,611.70,1125.13,432.34,774.86,420.88,914.20,645.00,616.94,615.71,983.68,782.82
83.367,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0194,849.74,252.12,807.10,246.96,906.45,268.40,938.87,342.26,986.10,611.69,1125.13,432.36,774.89,420.90,914.18,645.03,616.91,615.75,983.68,782.82
83.400,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0203,849.68,252.20,807.07,247.01,906.42,268.44,938.86,342.28,986.11,611.69,1125.11,432.38,774.92,420.92,914.16,645.07,616.87,615.78,983.68,782.82
83.433,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0212,849.55,252.33,806.97,247.16,906.34,268.52,938.82,342.32,986.12,611.69,1125.06,432.42,774.93,420.97,914.13,645.13,616.81,615.84,983.68,782.82
83.467,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0221,849.30,252.54,806.80,247.32,906.20,268.63,938.72,342.39,986.14,611.69,1124.96,432.49,774.91,421.04,914.09,645.21,616.74,615.92,983.68,782.82
83.500,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0230,849.16,252.66,806.69,247.42,906.09,268.72,938.66,342.45,986.15,611.68,1124.88,432.54,774.91,421.10,914.05,645.27,616.67,615.98,983.68,782.82
83.533,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0238,848.96,252.83,806.55,247.57,905.95,268.83,938.57,342.51,986.16,611.68,1124.79,432.61,774.90,421.17,914.01,645.34,616.60,616.05,983.68,782.82
83.567,cam3,IDLE_ATTENTIVE,THINKING_POINT_LEFT,0.0246,848.75,253.01,806.38,247.70,905.79,268.95,938.46,342.59,986.16,611.68,1124.68,432.69,774.88,421.25,913.97,645.42,616.53,616.13,983.68,782.82
83.600,cam3,READING,THINKING_POINT_LEFT,0.0256,848.47,253.26,806.17,247.93,905.61,269.09,938.34,342.68,986.17,611.68,1124.54,432.78,774.86,421.34,913.92,645.52,616.43,616.22,983.68,782.82
83.633,cam3,READING,THINKING_POINT_LEFT,0.0266,848.23,253.50,805.96,248.15,905.39,269.25,938.18,342.78,986.18,611.68,1124.38,432.88,774.83,421.45,913.86,645.63,616.33,616.33,983.68,782.82
